timestamp,trigger_code,event_label,trial_info
1774045448.542885780,phase2_reddot_onset,phase2_reddot_onset,trial=21
1774045451.569468021,phase2_reddot_offset,phase2_reddot_offset,trial=21
1774045451.570366859,phase2_context2_onset,phase2_context2_onset,trial=21
1774045452.592844009,phase2_context2_offset,phase2_context2_offset,trial=21
1774045452.593456984,phase2_shape2_onset,phase2_shape2_onset,trial=21
1774045453.602667093,phase2_shape2_offset,phase2_shape2_offset,trial=21
1774045453.603667974,phase2_blank2_onset,phase2_blank2_onset,trial=21
1774045454.613173962,phase2_blank2_offset,phase2_blank2_offset,trial=21
1774045454.613814116,phase2_reddot2_onset,phase2_reddot2_onset,trial=21
1774045457.622071981,phase2_reddot2_offset,phase2_reddot2_offset,trial=21
1774045457.646126032,phase2_question_onset,phase2_question_onset,trial=21
1774045460.762795925,phase2_response,phase2_response,trial=21 response=POND
